0,0,000
0,0,000
0,7,000
0,14,000
1,14,000
1,12,000
1,12,000
1,26,010
1,38,000
1,26,010
1,24,010
2,4,010
1,24,010
2,4,010
2,251,010
2,251,010
1,23,010
1,25,010
1,0,110
2,191,010
2,35,001
1,140,011
1,25,011
3,3,011
3,227,011
1,250,011
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
1,0,111
